file_id,dataset,text,category,text_length,word_count,textblob_polarity,textblob_subjectivity,mh_depression,mh_anxiety,mh_stress,mh_positive,mh_negative,exclamations,questions
synthetic_positive_0052,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0053,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0054,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0055,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0056,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0057,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0058,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0059,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0060,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0061,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0062,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0063,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0064,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0065,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0066,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0067,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0068,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0069,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0070,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0071,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0072,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0073,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0074,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0075,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0076,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0077,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0078,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0079,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0080,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0081,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0082,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0083,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0084,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0085,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0086,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0087,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0088,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0089,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0090,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0091,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0092,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0093,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0094,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0095,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0096,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0097,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0098,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0099,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0100,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0101,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0102,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0103,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0104,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0105,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0106,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0107,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0108,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0109,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0110,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0111,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0112,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0113,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0114,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0115,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0116,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0117,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0118,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0119,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0120,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0121,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0122,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0123,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0124,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0125,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0126,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0127,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0128,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0129,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0130,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0131,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0132,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0133,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0134,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0135,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0136,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0137,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0138,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0139,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0140,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0141,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0142,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0143,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0144,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0145,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0146,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0147,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0148,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0149,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0150,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0151,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0152,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0153,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0154,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0155,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0156,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0157,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0158,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0159,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0160,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0161,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0162,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0163,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0164,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0165,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0166,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0167,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0168,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0169,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0170,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0171,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0172,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0173,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0174,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0175,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0176,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0177,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0178,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0179,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0180,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0181,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0182,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0183,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0184,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0185,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0186,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0187,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0188,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0189,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0190,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0191,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0192,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0193,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0194,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0195,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0196,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0197,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0198,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0199,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_very_positive_0000,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0001,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0002,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0003,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0004,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0005,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0006,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0007,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0008,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0009,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0010,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0011,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0012,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0013,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0014,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0015,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0016,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0017,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0018,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0019,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0020,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0021,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0022,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0023,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0024,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0025,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0026,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0027,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0028,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0029,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0030,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0031,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0032,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0033,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0034,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0035,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0036,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0037,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0038,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0039,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0040,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0041,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0042,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0043,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0044,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0045,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0046,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0047,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0048,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0049,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0050,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0051,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0052,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0053,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0054,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0055,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0056,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0057,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0058,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0059,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0060,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0061,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0062,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0063,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0064,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0065,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0066,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0067,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0068,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0069,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0070,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0071,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0072,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0073,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0074,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
